receipt_id,user_id,bonusPointsEarned,bonusPointsEarnedReason,createDate_epoch,createDate,dateScanned_epoch,dateScanned,finishedDate_epoch,finishedDate,ModifyDate_epoch,modifyDate,pointsAwardedDate_epoch,pointsAwardedDate,purchaseDate_epoch,purchaseDate,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent
5ffc8fe80a720f05c5000031,54943462e4b07e684157a532,5.0,All-receipts receipt bonus,1610387432000,2021-01-11 17:50:32.000,1610387432000,2021-01-11 17:50:32.000,1610387433000.0,2021-01-11 17:50:33.000,1610387433000,2021-01-11 17:50:33.000,1610387433000.0,2021-01-11 17:50:33,1610301031000.0,2021-01-10 17:50:31,5.0,1.0,FINISHED,1.0
5ffc9da10a7214adca00004d,5ffc9da0b3348b11c9338951,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610390945000,2021-01-11 18:49:05.000,1610390945000,2021-01-11 18:49:05.000,1610390946000.0,2021-01-11 18:49:06.000,1610390950000,2021-01-11 18:49:10.000,1610390946000.0,2021-01-11 18:49:06,1610323200000.0,2021-01-11 00:00:00,500.0,4.0,FINISHED,27.0
5ffc9dc60a7214adca00005a,5ffc9d87b3348b11c9338920,,,1610390982000,2021-01-11 18:49:42.000,1610390982000,2021-01-11 18:49:42.000,,,1610390983000,2021-01-11 18:49:43.000,,,1509321600000.0,2017-10-30 00:00:00,,3.0,REJECTED,3.0
5ffcb48d0a7214ad4e000002,5ffcb48d04929111f6e92594,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610396813000,2021-01-11 20:26:53.000,1610396813000,2021-01-11 20:26:53.000,,,1610396815000,2021-01-11 20:26:55.000,1610396815000.0,2021-01-11 20:26:55,1610310413000.0,2021-01-10 20:26:53,750.0,1.0,FLAGGED,1.0
5ffc9da20a7214adca00004e,5ffc9da0b3348b11c9338951,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610390946000,2021-01-11 18:49:06.000,1610390946000,2021-01-11 18:49:06.000,1610390947000.0,2021-01-11 18:49:07.000,1610390951000,2021-01-11 18:49:11.000,1610390947000.0,2021-01-11 18:49:07,1610323200000.0,2021-01-11 00:00:00,300.0,4.0,FINISHED,29.0
5ffc8fa90a720f05c500002a,5ffc8f9704929111f6e922bf,5.0,All-receipts receipt bonus,1610387369000,2021-01-11 17:49:29.000,1610387369000,2021-01-11 17:49:29.000,1610387370000.0,2021-01-11 17:49:30.000,1610387370000,2021-01-11 17:49:30.000,1610387370000.0,2021-01-11 17:49:30,1610387369000.0,2021-01-11 17:49:29,5.0,1.0,FINISHED,2.23
5ffc9dd00a720f05c5000051,5ffc9d87b3348b11c9338920,25.0,COMPLETE_NONPARTNER_RECEIPT,1610390992000,2021-01-11 18:49:52.000,1610390992000,2021-01-11 18:49:52.000,,,1610390992000,2021-01-11 18:49:52.000,,,1610304592000.0,2021-01-10 18:49:52,25.0,1.0,FLAGGED,1.0
5ffcb4ad0a720f0515000009,5ffcb47d04929111f6e9256c,5.0,All-receipts receipt bonus,1610396845000,2021-01-11 20:27:25.000,1610396845000,2021-01-11 20:27:25.000,1610396850000.0,2021-01-11 20:27:30.000,1610396850000,2021-01-11 20:27:30.000,1610396845000.0,2021-01-11 20:27:25,1610310445000.0,2021-01-10 20:27:25,5.0,2.0,FINISHED,1.0
5ffcb4c10a7214ad4e000014,5ffcb4bc04929111f6e92608,5.0,All-receipts receipt bonus,1610396865000,2021-01-11 20:27:45.000,1610396865000,2021-01-11 20:27:45.000,1610396865000.0,2021-01-11 20:27:45.000,1610396870000,2021-01-11 20:27:50.000,1610396865000.0,2021-01-11 20:27:45,1610323200000.0,2021-01-11 00:00:00,5.0,3.0,FINISHED,20.0
5ffc9d9d0a720f05c5000042,5ffc9d9d04929111f6e9244f,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610390941000,2021-01-11 18:49:01.000,1610390941000,2021-01-11 18:49:01.000,1610390942000.0,2021-01-11 18:49:02.000,1610390946000,2021-01-11 18:49:06.000,1610390942000.0,2021-01-11 18:49:02,1610323200000.0,2021-01-11 00:00:00,750.0,2.0,FINISHED,26.0
5ffc9d9c0a7214adca00004b,5ffc9d9cb3348b11c933893f,5.0,All-receipts receipt bonus,1610390940000,2021-01-11 18:49:00.000,1610390940000,2021-01-11 18:49:00.000,,,1610390945000,2021-01-11 18:49:05.000,,,1610323200000.0,2021-01-11 00:00:00,5.0,1.0,REJECTED,10.0
5ffc8fa10a7214adca00002e,5ffc8f9704929111f6e922bf,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610387361000,2021-01-11 17:49:21.000,1610387361000,2021-01-11 17:49:21.000,1610387368000.0,2021-01-11 17:49:28.000,1610387368000,2021-01-11 17:49:28.000,1610387361000.0,2021-01-11 17:49:21,1610300961000.0,2021-01-10 17:49:21,250.0,2.0,FINISHED,1.0
